"ERI","CODE","CLAS","KIND","CNAME","SPEC","CCCCODE","BARCODE","SUPP","PREDAY","USERFLD1","USERFLD2","PRICE1","PRICE2","PRICE3","PRICE4","PRICE5","MADETYPE","CALCUTYPE","LOCALITY","IMPTRATE","GOODRATE","MARGIN","UNIT","INUNIT","INQTY","OUTUNIT","OUTQTY","LEN","WIDE","HIGHT","PUNIT","PACKUNIT","WETUNIT","NW","INNW","PACKNW","GW","INGW","PACKGW","CFT","INCFT","PACKCFT","CTNQTY","CTNINQTY","PACKQTY","FTQTY20","FTINQTY20","FTPQTY20","FTQTY40","FTINQTY40","FTPQTY40","FTQTY40H","FTINQTY40H","FTPQTY40H","FTQTY45","FTINQTY45","FTPQTY45","PACKDESC","PRODDESC","DESCRIP","ENAME","ESPEC","EPDESC","PICTURE","FCOST","CCOST","TDATE","SAFEQTY","MAXQTY","FQTY","CQTY","FBROWQTY","CBROWQTY","FLENDQTY","CLENDQTY","FPHSQTY","CPHSQTY","FORDQTY","CORDQTY","FSASMQTY","CSASMQTY","FSASKQTY","CSASKQTY","FAGTQTY","CAGTQTY","COSTSUBJ","SALESUBJ","STOCKSUBJ","RAWPSUBJ","HFINPSUBJ","FINPSUBJ","INSDATE","FLAG","GPFLAG","TTIME","UPDNFLAG","GUNSALEFLAG","PRHSSUBJ","FMASMQTY","CMASMQTY","FMASKQTY","CMASKQTY","EXPCOST","CURR","MINQTY","PRSFLAG","LPHSDATE","LSALDATE","LINDATE","LOUTDATE","LUPDDATE","LENDSUBJ","BROWSUBJ","EPDESC1","NTAXFLAG","MFLAG","NSDATE","PICTURES","PICTURED","PICTUREB","SCLAS","SCLASNAME","MCLAS","MCLASNAME","BCLAS","BCLASNAME","GPCQTY","APCODE","LASTUPD"
"00K0010IH358K6EH","9789866309779","14","","我的秘密基地-兒童禮品包","79","","9789866309779","064","0","","","79","0","0","0","0","0","1","","0","0","0","包","包","1","包","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","48.92857","48.92857","2014/05/12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2013/10/16","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/07/04","2014/08/21","2014/07/04","2014/08/21","2014/08/21","",""," ","0","0","","","","","","","","","","","0","","140512135426"
"00K0010IH36PE6H4","9789866309403","06","","聖經小百科I(蒲公英)","250","","9789866309403","064","0","","","250","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","166.6","166.6","2014/05/12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/05/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/05/12","2014/08/30","2014/05/12","2014/08/30","2014/08/30","",""," ","0","0","","","","","","","","","","","0","","140512142614"
"00K0010IH36T96HY","9789866309687","06","","魏爸教你寫故事2(蒲公英)","270","","9789866309687","064","0","","","270","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","100.84615","100.84615","2014/08/24","0","0","12","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/05/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/07/15","2014/12/27","2014/07/15","2014/12/27","2014/12/27","",""," ","0","0","","","","","","","","","","","0","","140824153322"
"00K0010IH388Z6O9","9789866309670","06","","魏爸教你寫故事1(蒲公英)","270","","9789866309670","064","0","","","270","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","100.84615","100.84615","2014/08/24","0","0","10","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/05/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/07/15","","2014/07/15","","","",""," ","0","0","","","","","","","","","","","0","","140824153315"
"00K0010IH38LQ6PI","6404","14","","神奇的國度-兒童禮物包","79","","6404","064","0","","","79","0","0","0","0","0","1","","0","0","0","包","包","1","包","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","27.25","27.25","2014/08/01","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/05/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/07/15","2014/08/28","2014/07/15","2014/08/28","2014/08/28","",""," ","0","0","","","","","","","","","","","0","","140801173726"
"00K0010IHH7PO4VG","C225","07","","馬太福音釋義(蔡梅曦著)","300","","9789867893666","001","0","","","300","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","63","63","2014/05/26","0","0","698","445","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/05/26","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/05/26","","2014/05/26","","","",""," ","0","0","","","","","","","","","","","0","","140526144906"
"00K0010IHYD9GF11","AQ5001","18","","便利貼冊","50","","AQ5001","006","0","","","50","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","30.92117","30.92117","2014/06/12","0","0","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/06/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/10/17","","2014/10/17","","","",""," ","0","0","","","","","","","","","","","0","","140612165240"
"00K0010IHYDDJF1G","AQ3502","18","","造型便利貼冊","35","","AQ3502","006","0","","","35","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","21.72222","21.65712","2014/07/30","0","0","4","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/06/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","","","","","","",""," ","0","0","","","","","","","","","","","0","","140730141401"
"00K0010IHYDKRF1V","FSK0802","18","","經文經典卡/8元","8","","FSK0802","006","0","","","8","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","4.57265","4.57265","2014/06/12","0","0","65","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/06/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/06/12","","2014/06/12","","","",""," ","0","0","","","","","","","","","","","0","","140612165355"
"00K0010IHYDURF49","GT2025","18","","色紙(20元)","20","","4713027182203","006","0","","","20","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","14.5","14.5","2014/06/12","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/06/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/06/12","2014/06/24","2014/06/12","2014/06/24","2014/06/24","",""," ","0","0","","","","","","","","","","","0","","140612165935"
"00K0010IHYDVNF4I","GT2550","18","","色紙(25元)","25","","4713027182579","006","0","","","25","0","0","0","0","0","1","","0","0","0","張","張","1","張","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","15.33333","15.33333","2014/06/12","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/06/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/06/12","","2014/06/12","","2014/06/12","",""," ","0","0","","","","","","","","","","","0","","140612170026"
"00K0010II6006BWQ","CFT0711","01","","聖經透析(漢語)","1000","","9789625137117","011","0","","","1000","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","654.75","666","2015/10/30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/06/20","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/08/12","2014/12/29","2014/08/12","2014/12/29","2014/12/29","",""," ","0","0","","","","","","","","","","","0","","151030112043"
"00K0010IICDPJ3EJ","15085","21","","哥林多前書略解(陳勝全 著)","100","","4710000150853","0075","0","","","100","0","0","0","0","0","0","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","62","77.14286","2015/12/30","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5913.","7103.","","","","","2014/06/25","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/06/26","2014/08/06","2014/06/26","2014/08/06","2014/08/06","",""," ","0","0","","","","","","","","","","","0","","151230113611"
"00K0010IID4BZ3G6","9789861983813","06","","教會的大未來(校園)","360","","9789861983813","005","0","校園","","360","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","240","240","2014/06/27","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/06/27","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/06/27","","2014/06/27","","2014/06/27","",""," ","0","0","","","","","","","","","","","0","","140627133642"
"00K0010IIJ76X5AZ","T034","05","","聖經故事(1CD)","30","","T034","","0","","","30","0","0","0","0","0","0","","0","0","0","套","片","1","盒","4","1","1","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","10","10","2014/07/02","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2004/01/01","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2014/04/01","2014/12/29","2014/04/01","2014/12/29","2014/12/29","",""," ","0","0","","","","","","","","","","","0","","140702143847"
"00K0010IILB1W6QN","S014F","04","","側背包聖經袋(大)","300/四件1000","","4711901463004","074","0","","","300","0","0","0","0","0","1","","0","0","0","只","只","1","只","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","190","190","2014/07/04","0","0","131","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2009/12/28","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/07/01","","2014/07/01","","","",""," ","0","0","","","","","","","","","","","0","","140704160635"
"00K0010IIX4L0DI7","9789861983837","06","","21世紀基督教靈修學導論","980(75折)","","9789861983837","005","0","","","980","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","522.875","522.875","2014/07/16","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/07/16","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/07/16","2014/12/30","2014/07/16","2014/12/30","2014/12/30","",""," ","0","0","","","","","","","","","","","0","","140716134103"
"00K0010IIY2M0FA3","NKR72TH","01","","韓文聖經","500","","NKR72TH","017","0","","","500","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","381","381","2014/07/17","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/07/17","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/07/29","","2014/07/29","","","",""," ","0","0","","","","","","","","","","","0","","140717125926"
"00K0010IJACAEG6T","TPV050P","01","","菲律賓文聖經","350","","9789712909153","017","0","","","350","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","266.5","266.5","2014/07/29","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/07/29","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/07/29","2014/08/06","2014/07/29","2014/08/06","2014/08/06","",""," ","0","0","","","","","","","","","","","0","","140729163115"
"00K0010IJDD0XE4X","BJC2123","18","","筆記PP雙圈16K","80","","BJC2123","006","0","","","80","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","50","50","2014/08/28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/07/18","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/07/18","2014/09/03","2014/07/18","2014/09/03","2014/09/03","",""," ","0","0","","","","","","","","","","","0","","140828144410"
"00K0010IJDD36E5B","BJC4122","18","","筆記PP雙圈25K","60","","BJC4122","006","0","","","60","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","37","37","2014/08/28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/07/18","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/07/18","2014/08/03","2014/07/18","2014/08/03","2014/08/03","",""," ","0","0","","","","","","","","","","","0","","140828144420"
"00K0010IJF4MKFBE","CUNPSB570A01","02","","創世記研讀本(聖經公會)","300","","9789866674402","017","0","","","300","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","171.41138","171.41138","2015/07/31","0","0","69","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/01/22","0","0","","0","0","","0","0","0","0","0","NTD","1","0","2014/08/07","","2014/08/07","","","",""," ","0","0","","","","","","","","","","","0","","150731205131"
"00K0010IJH8D147W","P5","18","","螢光粉蠟筆(金色)","15","","4717243998570","","0","","","15","0","0","0","0","0","1","","0","0","0","支","支","1","支","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","11.4","11.41429","2014/08/05","0","0","2","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/08/05","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/08/05","2014/09/29","2014/08/05","2014/09/29","2014/09/29","",""," ","0","0","","","","","","","","","","","0","","140805150214"
"00K0010IJH8IP48H","SAF0026BR","01","","NIV全英聖經(棕色)","550","","4809014144085","011","0","","","550","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","366.6","366.8","2014/08/05","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/06/20","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/08/05","2014/12/29","2014/08/05","2014/12/29","2014/12/29","",""," ","0","0","","","","","","","","","","","0","","140805150543"
"00K0010IJO5JO4UT","CBS1189","01","","簡體中英NIV硬面聖經(黑)","880","","9789625131894","011","0","","","880","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","587","587","2014/08/12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/08/12","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/08/12","2014/08/14","2014/08/12","2014/08/14","2014/08/14","",""," ","0","0","","","","","","","","","","","0","","140812140051"
"00K0010IJUEPBANM","C226","07","","杏樹枝2 (利.民.申)","250","","9789867893680","001","0","","","250","0","0","0","0","0","1","","0","0","0","本","本","1","本","1","1","1","1","0","","0","1","1","1","1","1","1","1","1","1","1","1","1","1100","1100","1100","2100","2100","2100","2300","2300","2300","2900","2900","2900","","","","","","","","104","104","2014/09/11","0","0","841","613","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","2014/08/01","1","0","","0","1","","0","0","0","0","0","NTD","1","0","2014/08/18","","2014/08/18","","","",""," ","0","0","","","","","","","","","","","0","","140911140856"
